Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
GO_bp	GO_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	478	8	0.0026595468611989507	0.039974784110045576	RGS2:ADCY6:NFATC4:EEF2K:CACNG7:CD38:MEF2C:CAMK2B	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT
GO_bp	GO_CELL_CYCLE	1776	18	0.0027101815009179927	0.04065272251376989	JUN:GNAI3:PRKAB2:RGS2:PPP1R12B:PPP1CA:PPP1R12A:PRKAB1:MAPK3:MAPK7:CALM3:PRKAG3:PLCB1:GNAI2:CDKN1A:ACTB:EGFR:NPR2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CELL_CYCLE
GO_bp	GO_B_CELL_RECEPTOR_SIGNALING_PATHWAY	56	3	0.0027411003104068072	0.04099260180227566	NFATC2:CD38:MEF2C	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_B_CELL_RECEPTOR_SIGNALING_PATHWAY
GO_bp	GO_CELL_PROJECTION_ORGANIZATION	1492	16	0.0027456453151000998	0.04099260180227566	JUN:RGS2:ADCY6:NFATC4:EEF2K:MAPK3:GNAO1:MAPK7:CACNG7:TRPM2:MYLK:CD38:MEF2C:CAMK2B:ADCY1:EGFR	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CELL_PROJECTION_ORGANIZATION
GO_bp	GO_LIPID_METABOLIC_PROCESS	1217	14	0.002749571794356721	0.04099260180227566	PRKAB2:PLA2G4A:PLCB2:PLA2G4B:PLA2G4E:PLA2G4D:PLA2G4F:MAPK3:PIK3R6:PIK3R5:PLA2G4C:PLCB1:EGFR:PIK3CG	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_LIPID_METABOLIC_PROCESS
GO_bp	GO_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING	117	4	0.002787552773323463	0.04147472243710011	MAPK3:PIK3R5:EGFR:PIK3CG	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING
GO_bp	GO_RELAXATION_OF_CARDIAC_MUSCLE	16	2	0.0028145673742241994	0.04179206101120781	RGS2:KCNJ2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_RELAXATION_OF_CARDIAC_MUSCLE
GO_bp	GO_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION	282	6	0.0028695501077132804	0.04252256712034801	CACNG3:CACNG5:CACNG4:CACNG7:CACNG8:CACNG2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION
GO_bp	GO_POSITIVE_REGULATION_OF_BLOOD_VESSEL_DIAMETER	57	3	0.002883027239571255	0.04263631833168757	RGS2:EGFR:NOS3	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_BLOOD_VESSEL_DIAMETER
GO_bp	GO_CIRCADIAN_RHYTHM	195	5	0.0029245864592369257	0.0431640772598221	JUN:PPP1CA:PRKCG:ADCY1:EGFR	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CIRCADIAN_RHYTHM
GO_bp	GO_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE	488	8	0.0030181170783503326	0.044455231514779446	NPPA:RGS2:PPP1CA:ADCY6:OXTR:CD38:EGFR:NOS3	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE
GO_bp	GO_POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	58	3	0.0030294033953174528	0.04453222991116655	MYLK3:NFATC2:MEF2C	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION
GO_bp	GO_RESPONSE_TO_STEROID_HORMONE	384	7	0.003077834437114658	0.04515385850856834	FOS:CALM3:OXT:OXTR:CD38:CDKN1A:EGFR	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_RESPONSE_TO_STEROID_HORMONE
GO_bp	GO_RECEPTOR_MEDIATED_ENDOCYTOSIS	287	6	0.003129173971214329	0.045815594996863176	CACNG3:CACNG5:CACNG4:CACNG7:CACNG8:CACNG2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_RECEPTOR_MEDIATED_ENDOCYTOSIS
GO_bp	GO_REGULATION_OF_DEFENSE_RESPONSE	721	10	0.003137635586724136	0.04584815419964692	NPPA:MAPK3:ADCY7:PIK3R6:MAPK7:RAF1:MEF2C:EGFR:PIK3CG:PRKACG	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_DEFENSE_RESPONSE
GO_bp	GO_REGULATION_OF_MAPK_CASCADE	722	10	0.0031687658349012836	0.046093714097820614	JUN:RGS2:MAPK3:PIK3R6:PIK3R5:PLCB1:RAF1:GNAI2:EGFR:PIK3CG	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_MAPK_CASCADE
GO_bp	GO_CHEMOSENSORY_BEHAVIOR	17	2	0.0031795255847068093	0.046093714097820614	PRKCG:ADCY3	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CHEMOSENSORY_BEHAVIOR
GO_bp	GO_NOREPINEPHRINE_SECRETION	17	2	0.0031795255847068093	0.046093714097820614	OXT:OXTR	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_NOREPINEPHRINE_SECRETION
GO_bp	GO_DETECTION_OF_LIGHT_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	17	2	0.0031795255847068093	0.046093714097820614	CACNA2D4:CACNA1F	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_DETECTION_OF_LIGHT_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION
GO_bp	GO_ACID_SECRETION	122	4	0.003240872155131371	0.046890571535857434	PLA2G4A:PLA2G4F:OXT:OXTR	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_ACID_SECRETION
GO_bp	GO_REGULATION_OF_DEPHOSPHORYLATION	200	5	0.0032596893926943207	0.047070170994701885	PPP1R12A:CALM3:RCAN1:GNAI2:MEF2C	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_DEPHOSPHORYLATION
GO_bp	GO_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION	60	3	0.0033356818021954993	0.04797898482609964	RGS2:OXT:OXTR	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION
GO_bp	GO_REGULATION_OF_B_CELL_PROLIFERATION	60	3	0.0033356818021954993	0.04797898482609964	NFATC2:CD38:MEF2C	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_B_CELL_PROLIFERATION
GO_bp	GO_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	390	7	0.003352109589843792	0.048121104463577875	GNAI3:PPP1CA:NFATC4:MAPK7:RAF1:GNAI2:NOS3	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY
GO_bp	GO_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE	202	5	0.0034011847864400652	0.048730425302796254	ACTG1:CALM3:PRKCG:ACTB:ADCY1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE
GWAScatalog	Number of decayed, missing and filled tooth surfaces or use of dentures	43	4	6.14273084365787e-05	0.03716352160413012	KCNJ2:ADCY3:KCNJ3:ADCY8	
GWAScatalog	Automobile speeding propensity	43	4	6.14273084365787e-05	0.03716352160413012	GNAO1:KCNJ3:KCNJ4:GNAI2	
GWAScatalog	Dentures	43	4	6.14273084365787e-05	0.03716352160413012	KCNJ2:ADCY3:KCNJ3:ADCY8	
Chemical_and_Genetic_pertubation	THEILGAARD_NEUTROPHIL_AT_SKIN_WOUND_DN	226	10	1.881869071249454e-07	0.0006213931673265697	RGS2:PPP1R12B:PPP1CA:PPP1R12A:PLCB2:MAPK3:GNAO1:GNAS:RAF1:GNAI2	http://www.gsea-msigdb.org/gsea/msigdb/cards/THEILGAARD_NEUTROPHIL_AT_SKIN_WOUND_DN
Chemical_and_Genetic_pertubation	YOSHIMURA_MAPK8_TARGETS_UP	1157	20	8.53419672649658e-07	0.001308116707685625	NPPA:JUN:KCNJ9:CACNA1S:PPP1CA:KCNJ5:CACNB3:MYL6:MAPK3:CACNG1:KCNJ2:CALM3:PRKCG:OXT:GNAS:KCNJ4:RAF1:CDKN1A:CAMK2B:EGFR	http://www.gsea-msigdb.org/gsea/msigdb/cards/YOSHIMURA_MAPK8_TARGETS_UP
Chemical_and_Genetic_pertubation	TURJANSKI_MAPK11_TARGETS	5	3	1.1884767180668912e-06	0.001308116707685625	FOS:MEF2C:ELK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/TURJANSKI_MAPK11_TARGETS
Chemical_and_Genetic_pertubation	ONO_FOXP3_TARGETS_UP	24	4	5.686501074994607e-06	0.003711366464800784	JUN:RGS2:FOS:CD38	http://www.gsea-msigdb.org/gsea/msigdb/cards/ONO_FOXP3_TARGETS_UP
Chemical_and_Genetic_pertubation	TURJANSKI_MAPK8_AND_MAPK9_TARGETS	8	3	6.583514581709336e-06	0.003711366464800784	JUN:NFATC3:ELK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/TURJANSKI_MAPK8_AND_MAPK9_TARGETS
Chemical_and_Genetic_pertubation	ONO_AML1_TARGETS_UP	25	4	6.743851843974775e-06	0.003711366464800784	JUN:RGS2:FOS:CD38	http://www.gsea-msigdb.org/gsea/msigdb/cards/ONO_AML1_TARGETS_UP
Chemical_and_Genetic_pertubation	TURJANSKI_MAPK14_TARGETS	10	3	1.4005716833812868e-05	0.006606696712178584	FOS:MEF2C:ELK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/TURJANSKI_MAPK14_TARGETS
Chemical_and_Genetic_pertubation	CHASSOT_SKIN_WOUND	11	3	1.9188263698666378e-05	0.007919955841624547	JUN:FOS:NFATC2	http://www.gsea-msigdb.org/gsea/msigdb/cards/CHASSOT_SKIN_WOUND
Chemical_and_Genetic_pertubation	ZAIDI_OSTEOBLAST_TRANSCRIPTION_FACTORS	14	3	4.187337341296807e-05	0.015362875445513395	JUN:FOS:NFATC1	http://www.gsea-msigdb.org/gsea/msigdb/cards/ZAIDI_OSTEOBLAST_TRANSCRIPTION_FACTORS
Chemical_and_Genetic_pertubation	EBAUER_TARGETS_OF_PAX3_FOXO1_FUSION_UP	192	7	4.919874017510622e-05	0.016245424005820075	RGS2:MYL6B:GNAO1:MAPK7:GNAI2:MEF2C:CAMK2B	http://www.gsea-msigdb.org/gsea/msigdb/cards/EBAUER_TARGETS_OF_PAX3_FOXO1_FUSION_UP
Chemical_and_Genetic_pertubation	YIH_RESPONSE_TO_ARSENITE_C4	17	3	7.738079636701874e-05	0.023228308145808715	JUN:EGFR:ELK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/YIH_RESPONSE_TO_ARSENITE_C4
GO_cc	GO_CALCIUM_CHANNEL_COMPLEX	66	17	3.315393008616264e-25	3.3187084016248803e-22	CACNA1S:CACNA2D4:CACNB3:RYR3:CACNG3:CACNG4:CACNG1:RYR1:CALM3:CACNG7:CACNG8:CACNG6:CACNG2:CACNA2D2:CACNA2D3:CACNA2D1:CACNA1F	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CALCIUM_CHANNEL_COMPLEX
GO_cc	GO_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX	43	15	1.237992099267368e-24	6.196150456833176e-22	CACNA1S:CACNA2D4:CACNB3:CACNG3:CACNG4:CACNG1:RYR1:CACNG7:CACNG8:CACNG6:CACNG2:CACNA2D2:CACNA2D3:CACNA2D1:CACNA1F	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX
GO_cc	GO_CATION_CHANNEL_COMPLEX	219	23	2.4157908301039163e-24	8.060688736446734e-22	CACNA1S:KCNJ5:CACNA2D4:CACNB3:RYR3:CACNG3:CACNG5:CACNG4:CACNG1:KCNJ2:RYR1:CALM3:KCNJ14:CACNG7:CACNG8:CACNG6:KCNJ3:CACNG2:KCNJ4:CACNA2D2:CACNA2D3:CACNA2D1:CACNA1F	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CATION_CHANNEL_COMPLEX
GO_cc	GO_TRANSPORTER_COMPLEX	331	23	3.235750440722697e-20	8.097465477908549e-18	CACNA1S:KCNJ5:CACNA2D4:CACNB3:RYR3:CACNG3:CACNG5:CACNG4:CACNG1:KCNJ2:RYR1:CALM3:KCNJ14:CACNG7:CACNG8:CACNG6:KCNJ3:CACNG2:KCNJ4:CACNA2D2:CACNA2D3:CACNA2D1:CACNA1F	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_TRANSPORTER_COMPLEX
GO_cc	GO_PLASMA_MEMBRANE_PROTEIN_COMPLEX	567	27	1.949720407495404e-19	3.903340255805799e-17	GNAI3:CACNA1S:KCNJ5:CACNA2D4:CACNB3:CACNG3:GNAO1:CACNG5:CACNG4:CACNG1:KCNJ2:RYR1:CALM3:KCNJ14:CACNG7:CACNG8:CACNG6:KCNJ3:GNAS:CACNG2:KCNJ4:GNAI2:CACNA2D2:CACNA2D3:EGFR:CACNA2D1:CACNA1F	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_PLASMA_MEMBRANE_PROTEIN_COMPLEX
GO_cc	GO_T_TUBULE	52	12	2.003739401240498e-17	3.3429052344028976e-15	CACNA1S:KCNJ5:CACNB3:CACNG4:CACNG1:KCNJ2:RYR1:CACNG7:CACNG8:CACNG6:KCNJ3:CACNA2D1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_T_TUBULE
GO_cc	GO_L_TYPE_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX	12	8	1.3680483357643e-16	1.956309120142949e-14	CACNA1S:CACNB3:CACNG4:CACNG1:CACNG7:CACNG8:CACNG6:CACNA2D1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_L_TYPE_VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX
GO_cc	GO_MEMBRANE_PROTEIN_COMPLEX	1140	31	2.0153766274508286e-15	2.521740005097849e-13	GNAI3:CACNA1S:KCNJ5:CACNA2D4:CACNB3:RYR3:CACNG3:GNAO1:PIK3R6:PIK3R5:CACNG5:CACNG4:CACNG1:KCNJ2:RYR1:CALM3:KCNJ14:CACNG7:CACNG8:CACNG6:KCNJ3:GNAS:CACNG2:KCNJ4:GNAI2:CACNA2D2:CACNA2D3:EGFR:CACNA2D1:PIK3CG:CACNA1F	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_MEMBRANE_PROTEIN_COMPLEX
GO_cc	GO_SARCOLEMMA	136	13	1.4686984406336927e-13	1.633519043415918e-11	CACNA1S:KCNJ5:CACNB3:RYR3:CACNG4:CACNG1:KCNJ2:RYR1:CACNG7:CACNG8:CACNG6:KCNJ3:CACNA2D1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_SARCOLEMMA
GO_cc	GO_NEURON_PART	1700	33	2.7280119003493866e-12	2.730739912249736e-10	KCNJ9:RGS2:PPP1CA:ADCY6:ADCY4:FOS:ADCY9:EEF2K:CACNG3:GNAO1:CACNG5:CACNG4:KCNJ2:ACTG1:CALM3:KCNJ14:PRKCG:CACNG7:CACNG8:KCNJ3:OXT:GNAS:TRPM2:CACNG2:GNAI2:ADCY2:ITPR3:ACTB:CAMK2B:ADCY1:ADCY8:ELK1:CACNA1F	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_NEURON_PART
GO_cc	GO_SYNAPSE_PART	928	23	1.1453756273976534e-10	1.0422918209318645e-08	KCNJ9:PLCB3:PPP1CA:EEF2K:CACNG3:CACNG5:CACNG4:KCNJ2:ACTG1:CALM3:PRKCG:CACNG7:CACNG8:KCNJ3:OXT:PLCB1:CACNG2:KCNJ4:MEF2C:ACTB:ADCY1:ADCY8:ELK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_SYNAPSE_PART
GO_cc	GO_SYNAPSE	1165	25	3.15092618035059e-10	2.628397588775784e-08	KCNJ9:PLCB3:PPP1CA:EEF2K:CACNG3:CACNG5:CACNG4:KCNJ2:ACTG1:CALM3:PRKCG:CACNG7:CACNG8:KCNJ3:OXT:PLCB1:CACNG2:KCNJ4:MEF2C:ACTB:CAMK2B:ADCY1:EGFR:ADCY8:ELK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_SYNAPSE
GO_cc	GO_POSTSYNAPSE	607	18	1.0036021546769954e-09	7.727736591012864e-08	PLCB3:PPP1CA:EEF2K:CACNG3:CACNG5:CACNG4:KCNJ2:ACTG1:PRKCG:CACNG7:CACNG8:PLCB1:CACNG2:KCNJ4:MEF2C:ACTB:ADCY1:ADCY8	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSTSYNAPSE
GO_cc	GO_SOMATODENDRITIC_COMPARTMENT	815	20	2.744790614875289e-09	1.8668210606192816e-07	PPP1CA:ADCY4:ADCY9:EEF2K:CACNG3:GNAO1:CACNG4:KCNJ2:KCNJ14:PRKCG:CACNG7:GNAS:TRPM2:CACNG2:GNAI2:ADCY2:ITPR3:ADCY8:ELK1:CACNA1F	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_SOMATODENDRITIC_COMPARTMENT
GO_cc	GO_NEURON_PROJECTION	1295	25	2.7974341567721504e-09	1.8668210606192816e-07	RGS2:PPP1CA:ADCY6:ADCY4:FOS:ADCY9:EEF2K:CACNG3:GNAO1:KCNJ2:ACTG1:CALM3:KCNJ14:PRKCG:CACNG7:OXT:GNAS:CACNG2:GNAI2:ADCY2:ACTB:CAMK2B:ADCY8:ELK1:CACNA1F	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_NEURON_PROJECTION
GO_cc	GO_AMPA_GLUTAMATE_RECEPTOR_COMPLEX	27	6	3.5433022980387774e-09	2.21677850021051e-07	CACNG3:CACNG5:CACNG4:CACNG7:CACNG8:CACNG2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_AMPA_GLUTAMATE_RECEPTOR_COMPLEX
GO_cc	GO_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	1678	28	6.262841199046643e-09	3.6877082589680525e-07	KCNJ9:KCNJ5:ADCY6:ADCY4:ADCY9:CACNG3:ADCY7:CACNG5:CACNG4:CACNG1:KCNJ2:RYR1:CALM3:KCNJ14:CACNG7:CACNG8:ADCY3:KCNJ3:TRPM2:CACNG2:KCNJ4:OXTR:ADCY2:ITPR3:ADCY1:EGFR:ADCY8:NPR2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE
GO_cc	GO_POSTSYNAPTIC_DENSITY_MEMBRANE	75	7	9.167258684657303e-08	5.098014412967755e-06	CACNG3:CACNG5:CACNG4:CACNG7:CACNG8:CACNG2:ADCY1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSTSYNAPTIC_DENSITY_MEMBRANE
GO_cc	GO_INTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE	167	9	1.507024208681329e-07	7.93963806784216e-06	KCNJ9:CACNG3:CACNG5:CACNG4:CACNG7:KCNJ3:CACNG2:ADCY1:ADCY8	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_INTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE
GO_cc	GO_PLASMA_MEMBRANE_REGION	1181	21	2.692912066262792e-07	1.322576352800976e-05	KCNJ9:CACNB3:PLA2G4F:CACNG3:MAPK3:CACNG5:CACNG4:PRKCG:CACNG7:CACNG8:KCNJ3:GNAS:CACNG2:KCNJ4:OXTR:MYLK:CD38:ADCY1:EGFR:NOS3:ADCY8	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_PLASMA_MEMBRANE_REGION
GO_cc	GO_NEUROTRANSMITTER_RECEPTOR_COMPLEX	54	6	2.774635705176873e-07	1.322576352800976e-05	CACNG3:CACNG5:CACNG4:CACNG7:CACNG8:CACNG2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_NEUROTRANSMITTER_RECEPTOR_COMPLEX
GO_cc	GO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	101	7	7.151278394613817e-07	3.253831669549287e-05	CACNG3:CACNG5:CACNG4:CACNG7:CACNG8:CACNG2:ADCY1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE
GO_cc	GO_PHOSPHATIDYLINOSITOL_3_KINASE_COMPLEX_CLASS_I	5	3	1.1884767180668912e-06	4.969960070652714e-05	PIK3R6:PIK3R5:PIK3CG	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_PHOSPHATIDYLINOSITOL_3_KINASE_COMPLEX_CLASS_I
GO_cc	GO_DENDRITIC_TREE	586	14	1.1915988181385129e-06	4.969960070652714e-05	PPP1CA:ADCY4:ADCY9:EEF2K:CACNG3:GNAO1:KCNJ2:KCNJ14:PRKCG:GNAS:GNAI2:ADCY2:ADCY8:ELK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_DENDRITIC_TREE
GO_cc	GO_SYNAPTIC_MEMBRANE	427	12	1.39348738538116e-06	5.579523491066164e-05	KCNJ9:CACNG3:CACNG5:CACNG4:PRKCG:CACNG7:CACNG8:KCNJ3:CACNG2:KCNJ4:ADCY1:ADCY8	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_SYNAPTIC_MEMBRANE
GO_cc	GO_CONTRACTILE_FIBER	227	9	1.9825998586128063e-06	7.633009455659303e-05	CACNA1S:PPP1R12B:MYL6B:PPP1R12A:RYR3:ACTG1:RYR1:CALM3:MYLK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CONTRACTILE_FIBER
GO_cc	GO_SARCOPLASM	77	6	2.3231533785861757e-06	8.612876044313934e-05	RYR3:RYR1:MEF2C:ITPR3:CAMK2B:CACNA2D1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_SARCOPLASM
GO_cc	GO_SCHAFFER_COLLATERAL__CA1_SYNAPSE	80	6	2.9093218778788825e-06	0.00010400825713417005	CACNG3:ACTG1:CACNG2:ACTB:ADCY1:ADCY8	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_SCHAFFER_COLLATERAL__CA1_SYNAPSE
GO_cc	GO_CELL_PROJECTION_PART	1431	21	5.8754117719871425e-06	0.0002028030063365217	PPP1CA:ADCY4:PLA2G4F:ADCY9:EEF2K:CACNG3:GNAO1:KCNJ2:ACTG1:CALM3:KCNJ14:PRKCG:OXT:GNAS:GNAI2:ADCY2:ACTB:ADCY8:PRKACG:ELK1:CACNA1F	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CELL_PROJECTION_PART
GO_cc	GO_VESICLE_MEMBRANE	775	15	6.377198329272694e-06	0.00021278585092006553	RYR3:CACNG3:CACNG4:RYR1:CALM3:CACNG8:TRPM2:CACNG2:KCNJ4:CD38:ITPR3:CAMK2B:EGFR:NOS3:ADCY8	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_VESICLE_MEMBRANE
GO_cc	GO_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_DENSITY_MEMBRANE	54	5	7.191208834491879e-06	0.00023220645301052812	CACNG3:CACNG4:CACNG7:CACNG2:ADCY1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_DENSITY_MEMBRANE
GO_cc	GO_NEURON_TO_NEURON_SYNAPSE	341	10	7.71377918359459e-06	0.00024129665508681823	EEF2K:CACNG3:CACNG5:CACNG4:PRKCG:CACNG7:CACNG8:CACNG2:ADCY1:ADCY8	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_NEURON_TO_NEURON_SYNAPSE
GO_cc	GO_GLUTAMATERGIC_SYNAPSE	349	10	9.44375683918904e-06	0.0002792052489959964	PPP1CA:CACNG3:CACNG5:CACNG4:CACNG7:PLCB1:CACNG2:ACTB:ADCY1:ADCY8	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_GLUTAMATERGIC_SYNAPSE
GO_cc	GO_POTASSIUM_CHANNEL_COMPLEX	98	6	9.483494970892985e-06	0.0002792052489959964	KCNJ5:KCNJ2:CALM3:KCNJ14:KCNJ3:KCNJ4	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POTASSIUM_CHANNEL_COMPLEX
GO_cc	GO_HETEROTRIMERIC_G_PROTEIN_COMPLEX	29	4	1.2470105190068147e-05	0.000356645008435949	GNAI3:GNAO1:GNAS:GNAI2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_HETEROTRIMERIC_G_PROTEIN_COMPLEX
GO_cc	GO_CELL_BODY	556	12	2.0302369711058375e-05	0.000564518668910262	PPP1CA:GNAO1:CACNG4:KCNJ2:KCNJ14:CACNG7:TRPM2:GNAI2:ITPR3:ADCY8:ELK1:CACNA1F	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CELL_BODY
GO_cc	GO_POSTSYNAPTIC_MEMBRANE	320	9	3.128027454331329e-05	0.0008462582383204487	CACNG3:CACNG5:CACNG4:CACNG7:CACNG8:CACNG2:KCNJ4:ADCY1:ADCY8	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSTSYNAPTIC_MEMBRANE
GO_cc	GO_NUCLEOTIDE_ACTIVATED_PROTEIN_KINASE_COMPLEX	13	3	3.301976683237706e-05	0.0008492784703974803	PRKAB2:PRKAB1:PRKAG3	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_NUCLEOTIDE_ACTIVATED_PROTEIN_KINASE_COMPLEX
GO_cc	GO_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_MEMBRANE	122	6	3.30887715739278e-05	0.0008492784703974803	CACNG3:CACNG5:CACNG4:CACNG7:CACNG2:ADCY1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_MEMBRANE
GO_cc	GO_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	77	5	4.10482439404691e-05	0.0010272323046102393	CACNG3:CACNG4:CACNG7:CACNG2:ADCY1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE
GO_cc	GO_WHOLE_MEMBRANE	1637	21	4.463736397619688e-05	0.0010898049107359287	GNAI3:PLA2G4B:PLA2G4E:PLA2G4F:CACNG3:MAPK3:CACNG4:CALM3:CACNG8:TRPM2:CACNG2:RAF1:GNAI2:CD38:ADCY2:ITPR3:CAMK2B:ADCY1:EGFR:NOS3:ADCY8	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_WHOLE_MEMBRANE
GO_cc	GO_EXCITATORY_SYNAPSE	48	4	9.502578708506157e-05	0.0022647812588606343	KCNJ9:CACNG3:KCNJ3:ADCY8	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_EXCITATORY_SYNAPSE
GO_cc	GO_ENDOCYTIC_VESICLE	292	8	0.00010542932303625993	0.00245429656649526	CACNG3:CACNG4:ACTG1:CACNG8:CACNG2:CAMK2B:EGFR:NOS3	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_ENDOCYTIC_VESICLE
